hour,time,lat,lon,speed_kmh,dir_deg
13,2026-06-06T13:00,42.50883,-100.31845,28.9,275
14,2026-06-06T14:00,42.50883,-100.31845,22.8,273
15,2026-06-06T15:00,42.50883,-100.31845,13.3,275
16,2026-06-06T16:00,42.50883,-100.31845,9.1,247
17,2026-06-06T17:00,42.50883,-100.31845,15.6,212
18,2026-06-06T18:00,42.50883,-100.31845,20.5,201
19,2026-06-06T19:00,42.50883,-100.31845,23.6,204
20,2026-06-06T20:00,42.50883,-100.31845,25.8,208
21,2026-06-06T21:00,42.50883,-100.31845,27.6,214
22,2026-06-06T22:00,42.50883,-100.31845,28.3,216
23,2026-06-06T23:00,42.50883,-100.31845,28.0,227
24,2026-06-07T00:00,42.50883,-100.31845,25.5,221
25,2026-06-07T01:00,42.50883,-100.31845,29.8,220
26,2026-06-07T02:00,42.50883,-100.31845,32.6,216
27,2026-06-07T03:00,42.50883,-100.31845,32.0,214
28,2026-06-07T04:00,42.50883,-100.31845,31.5,230
29,2026-06-07T05:00,42.50883,-100.31845,24.0,267
30,2026-06-07T06:00,42.50883,-100.31845,16.3,287
31,2026-06-07T07:00,42.50883,-100.31845,19.4,292
32,2026-06-07T08:00,42.50883,-100.31845,36.6,293
33,2026-06-07T09:00,42.50883,-100.31845,28.8,315
34,2026-06-07T10:00,42.50883,-100.31845,16.1,312
35,2026-06-07T11:00,42.50883,-100.31845,14.4,312
36,2026-06-07T12:00,42.50883,-100.31845,12.5,287
37,2026-06-07T13:00,42.50883,-100.31845,9.4,230
38,2026-06-07T14:00,42.50883,-100.31845,9.6,180
39,2026-06-07T15:00,42.50883,-100.31845,13.7,195
40,2026-06-07T16:00,42.50883,-100.31845,22.0,209
41,2026-06-07T17:00,42.50883,-100.31845,25.4,199
42,2026-06-07T18:00,42.50883,-100.31845,25.4,199
43,2026-06-07T19:00,42.50883,-100.31845,32.3,211
44,2026-06-07T20:00,42.50883,-100.31845,35.0,211
45,2026-06-07T21:00,42.50883,-100.31845,41.0,218
46,2026-06-07T22:00,42.50883,-100.31845,40.9,230
47,2026-06-07T23:00,42.50883,-100.31845,40.6,236
0,2026-06-06T00:00,42.508327,-94.659134,86.4,268
1,2026-06-06T01:00,42.508327,-94.659134,82.9,272
2,2026-06-06T02:00,42.508327,-94.659134,68.3,288
3,2026-06-06T03:00,42.508327,-94.659134,72.2,291
4,2026-06-06T04:00,42.508327,-94.659134,92.0,277
5,2026-06-06T05:00,42.508327,-94.659134,106.9,279
6,2026-06-06T06:00,42.508327,-94.659134,92.9,295
7,2026-06-06T07:00,42.508327,-94.659134,98.1,262
8,2026-06-06T08:00,42.508327,-94.659134,79.5,259
9,2026-06-06T09:00,42.508327,-94.659134,69.8,266
10,2026-06-06T10:00,42.508327,-94.659134,63.3,260
11,2026-06-06T11:00,42.508327,-94.659134,56.7,276
12,2026-06-06T12:00,42.508327,-94.659134,58.0,277
13,2026-06-06T13:00,42.508327,-94.659134,49.2,283
14,2026-06-06T14:00,42.508327,-94.659134,35.3,280
15,2026-06-06T15:00,42.508327,-94.659134,30.0,272
16,2026-06-06T16:00,42.508327,-94.659134,32.4,270
17,2026-06-06T17:00,42.508327,-94.659134,36.4,253
18,2026-06-06T18:00,42.508327,-94.659134,38.3,250
19,2026-06-06T19:00,42.508327,-94.659134,35.4,242
20,2026-06-06T20:00,42.508327,-94.659134,37.0,234
21,2026-06-06T21:00,42.508327,-94.659134,41.7,229
22,2026-06-06T22:00,42.508327,-94.659134,57.7,249
23,2026-06-06T23:00,42.508327,-94.659134,49.7,233
24,2026-06-07T00:00,42.508327,-94.659134,55.2,228
25,2026-06-07T01:00,42.508327,-94.659134,58.8,231
26,2026-06-07T02:00,42.508327,-94.659134,62.1,229
27,2026-06-07T03:00,42.508327,-94.659134,54.3,227
28,2026-06-07T04:00,42.508327,-94.659134,46.7,228
29,2026-06-07T05:00,42.508327,-94.659134,46.3,217
30,2026-06-07T06:00,42.508327,-94.659134,37.4,222
31,2026-06-07T07:00,42.508327,-94.659134,28.0,223
32,2026-06-07T08:00,42.508327,-94.659134,16.1,228
33,2026-06-07T09:00,42.508327,-94.659134,10.8,180
34,2026-06-07T10:00,42.508327,-94.659134,23.2,159
35,2026-06-07T11:00,42.508327,-94.659134,37.0,193
36,2026-06-07T12:00,42.508327,-94.659134,60.3,197
37,2026-06-07T13:00,42.508327,-94.659134,56.2,196
38,2026-06-07T14:00,42.508327,-94.659134,66.0,180
39,2026-06-07T15:00,42.508327,-94.659134,70.0,174
40,2026-06-07T16:00,42.508327,-94.659134,63.5,191
41,2026-06-07T17:00,42.508327,-94.659134,55.5,174
42,2026-06-07T18:00,42.508327,-94.659134,49.2,180
43,2026-06-07T19:00,42.508327,-94.659134,43.6,172
44,2026-06-07T20:00,42.508327,-94.659134,44.5,166
45,2026-06-07T21:00,42.508327,-94.659134,43.3,175
46,2026-06-07T22:00,42.508327,-94.659134,46.7,162
47,2026-06-07T23:00,42.508327,-94.659134,46.7,154
0,2026-06-06T00:00,42.493027,-88.99099,97.6,238
1,2026-06-06T01:00,42.493027,-88.99099,95.6,242
2,2026-06-06T02:00,42.493027,-88.99099,108.5,241
3,2026-06-06T03:00,42.493027,-88.99099,108.2,253
4,2026-06-06T04:00,42.493027,-88.99099,98.7,266
5,2026-06-06T05:00,42.493027,-88.99099,92.8,275
6,2026-06-06T06:00,42.493027,-88.99099,84.9,278
7,2026-06-06T07:00,42.493027,-88.99099,108.3,283
8,2026-06-06T08:00,42.493027,-88.99099,134.5,286
9,2026-06-06T09:00,42.493027,-88.99099,162.9,281
10,2026-06-06T10:00,42.493027,-88.99099,156.8,279
11,2026-06-06T11:00,42.493027,-88.99099,127.5,284
12,2026-06-06T12:00,42.493027,-88.99099,140.2,277
13,2026-06-06T13:00,42.493027,-88.99099,123.8,273
14,2026-06-06T14:00,42.493027,-88.99099,117.8,279
15,2026-06-06T15:00,42.493027,-88.99099,110.6,283
16,2026-06-06T16:00,42.493027,-88.99099,102.5,286
17,2026-06-06T17:00,42.493027,-88.99099,91.5,289
18,2026-06-06T18:00,42.493027,-88.99099,84.7,291
19,2026-06-06T19:00,42.493027,-88.99099,75.6,290
20,2026-06-06T20:00,42.493027,-88.99099,67.8,293
21,2026-06-06T21:00,42.493027,-88.99099,61.5,291
22,2026-06-06T22:00,42.493027,-88.99099,58.8,287
23,2026-06-06T23:00,42.493027,-88.99099,56.9,277
24,2026-06-07T00:00,42.493027,-88.99099,62.5,273
25,2026-06-07T01:00,42.493027,-88.99099,59.0,275
26,2026-06-07T02:00,42.493027,-88.99099,62.4,270
27,2026-06-07T03:00,42.493027,-88.99099,70.9,273
28,2026-06-07T04:00,42.493027,-88.99099,84.0,268
29,2026-06-07T05:00,42.493027,-88.99099,81.6,269
30,2026-06-07T06:00,42.493027,-88.99099,78.0,272
31,2026-06-07T07:00,42.493027,-88.99099,72.0,272
32,2026-06-07T08:00,42.493027,-88.99099,68.8,264
33,2026-06-07T09:00,42.493027,-88.99099,60.0,258
34,2026-06-07T10:00,42.493027,-88.99099,53.5,261
35,2026-06-07T11:00,42.493027,-88.99099,60.3,257
36,2026-06-07T12:00,42.493027,-88.99099,72.6,262
37,2026-06-07T13:00,42.493027,-88.99099,74.4,260
38,2026-06-07T14:00,42.493027,-88.99099,69.8,251
39,2026-06-07T15:00,42.493027,-88.99099,61.3,247
40,2026-06-07T16:00,42.493027,-88.99099,54.3,239
41,2026-06-07T17:00,42.493027,-88.99099,50.6,248
42,2026-06-07T18:00,42.493027,-88.99099,47.1,251
43,2026-06-07T19:00,42.493027,-88.99099,46.7,226
44,2026-06-07T20:00,42.493027,-88.99099,44.4,232
45,2026-06-07T21:00,42.493027,-88.99099,36.5,226
46,2026-06-07T22:00,42.493027,-88.99099,38.3,212
47,2026-06-07T23:00,42.493027,-88.99099,32.4,182
0,2026-06-06T00:00,42.49109,-83.32692,88.9,249
1,2026-06-06T01:00,42.49109,-83.32692,92.5,247
2,2026-06-06T02:00,42.49109,-83.32692,101.3,239
3,2026-06-06T03:00,42.49109,-83.32692,85.4,241
4,2026-06-06T04:00,42.49109,-83.32692,91.4,240
5,2026-06-06T05:00,42.49109,-83.32692,90.7,242
6,2026-06-06T06:00,42.49109,-83.32692,89.2,246
7,2026-06-06T07:00,42.49109,-83.32692,82.8,253
8,2026-06-06T08:00,42.49109,-83.32692,84.8,245
9,2026-06-06T09:00,42.49109,-83.32692,73.6,246
10,2026-06-06T10:00,42.49109,-83.32692,102.7,256
11,2026-06-06T11:00,42.49109,-83.32692,121.5,250
12,2026-06-06T12:00,42.49109,-83.32692,123.0,253
13,2026-06-06T13:00,42.49109,-83.32692,141.7,259
14,2026-06-06T14:00,42.49109,-83.32692,148.1,265
15,2026-06-06T15:00,42.49109,-83.32692,156.2,267
16,2026-06-06T16:00,42.49109,-83.32692,174.0,270
17,2026-06-06T17:00,42.49109,-83.32692,160.8,270
18,2026-06-06T18:00,42.49109,-83.32692,148.2,279
19,2026-06-06T19:00,42.49109,-83.32692,135.1,282
20,2026-06-06T20:00,42.49109,-83.32692,135.5,290
21,2026-06-06T21:00,42.49109,-83.32692,137.0,294
22,2026-06-06T22:00,42.49109,-83.32692,136.8,297
23,2026-06-06T23:00,42.49109,-83.32692,124.0,298
24,2026-06-07T00:00,42.49109,-83.32692,116.7,300
25,2026-06-07T01:00,42.49109,-83.32692,112.0,301
26,2026-06-07T02:00,42.49109,-83.32692,110.9,301
27,2026-06-07T03:00,42.49109,-83.32692,112.8,299
28,2026-06-07T04:00,42.49109,-83.32692,114.1,292
29,2026-06-07T05:00,42.49109,-83.32692,114.6,293
30,2026-06-07T06:00,42.49109,-83.32692,114.9,295
31,2026-06-07T07:00,42.49109,-83.32692,112.7,295
32,2026-06-07T08:00,42.49109,-83.32692,113.8,295
33,2026-06-07T09:00,42.49109,-83.32692,111.7,294
34,2026-06-07T10:00,42.49109,-83.32692,112.7,297
35,2026-06-07T11:00,42.49109,-83.32692,105.7,296
36,2026-06-07T12:00,42.49109,-83.32692,99.8,297
37,2026-06-07T13:00,42.49109,-83.32692,96.7,293
38,2026-06-07T14:00,42.49109,-83.32692,95.6,294
39,2026-06-07T15:00,42.49109,-83.32692,93.1,292
40,2026-06-07T16:00,42.49109,-83.32692,101.4,291
41,2026-06-07T17:00,42.49109,-83.32692,103.8,292
42,2026-06-07T18:00,42.49109,-83.32692,107.6,292
43,2026-06-07T19:00,42.49109,-83.32692,102.0,295
44,2026-06-07T20:00,42.49109,-83.32692,98.0,292
45,2026-06-07T21:00,42.49109,-83.32692,100.3,291
46,2026-06-07T22:00,42.49109,-83.32692,100.7,292
47,2026-06-07T23:00,42.49109,-83.32692,105.6,291
0,2026-06-06T00:00,42.50711,-77.67787,81.0,277
1,2026-06-06T01:00,42.50711,-77.67787,76.9,273
2,2026-06-06T02:00,42.50711,-77.67787,74.4,272
3,2026-06-06T03:00,42.50711,-77.67787,75.8,265
4,2026-06-06T04:00,42.50711,-77.67787,74.7,264
5,2026-06-06T05:00,42.50711,-77.67787,76.3,257
6,2026-06-06T06:00,42.50711,-77.67787,74.0,253
7,2026-06-06T07:00,42.50711,-77.67787,80.5,245
8,2026-06-06T08:00,42.50711,-77.67787,90.7,244
9,2026-06-06T09:00,42.50711,-77.67787,93.4,242
10,2026-06-06T10:00,42.50711,-77.67787,94.1,240
11,2026-06-06T11:00,42.50711,-77.67787,88.5,237
12,2026-06-06T12:00,42.50711,-77.67787,84.9,247
13,2026-06-06T13:00,42.50711,-77.67787,81.6,246
14,2026-06-06T14:00,42.50711,-77.67787,81.9,238
15,2026-06-06T15:00,42.50711,-77.67787,80.0,246
16,2026-06-06T16:00,42.50711,-77.67787,109.0,242
17,2026-06-06T17:00,42.50711,-77.67787,114.4,242
18,2026-06-06T18:00,42.50711,-77.67787,118.8,247
19,2026-06-06T19:00,42.50711,-77.67787,122.6,252
20,2026-06-06T20:00,42.50711,-77.67787,129.8,251
21,2026-06-06T21:00,42.50711,-77.67787,127.1,251
22,2026-06-06T22:00,42.50711,-77.67787,117.0,249
23,2026-06-06T23:00,42.50711,-77.67787,88.5,254
24,2026-06-07T00:00,42.50711,-77.67787,90.4,265
25,2026-06-07T01:00,42.50711,-77.67787,91.2,271
26,2026-06-07T02:00,42.50711,-77.67787,96.9,278
27,2026-06-07T03:00,42.50711,-77.67787,104.2,285
28,2026-06-07T04:00,42.50711,-77.67787,113.1,289
29,2026-06-07T05:00,42.50711,-77.67787,117.9,292
30,2026-06-07T06:00,42.50711,-77.67787,129.9,295
31,2026-06-07T07:00,42.50711,-77.67787,139.6,295
32,2026-06-07T08:00,42.50711,-77.67787,147.1,297
33,2026-06-07T09:00,42.50711,-77.67787,153.5,297
34,2026-06-07T10:00,42.50711,-77.67787,158.3,297
35,2026-06-07T11:00,42.50711,-77.67787,154.0,296
36,2026-06-07T12:00,42.50711,-77.67787,152.4,296
37,2026-06-07T13:00,42.50711,-77.67787,151.5,294
38,2026-06-07T14:00,42.50711,-77.67787,151.1,293
39,2026-06-07T15:00,42.50711,-77.67787,150.4,291
40,2026-06-07T16:00,42.50711,-77.67787,141.3,294
41,2026-06-07T17:00,42.50711,-77.67787,127.8,302
42,2026-06-07T18:00,42.50711,-77.67787,115.7,323
43,2026-06-07T19:00,42.50711,-77.67787,114.2,328
44,2026-06-07T20:00,42.50711,-77.67787,87.6,324
45,2026-06-07T21:00,42.50711,-77.67787,90.1,312
46,2026-06-07T22:00,42.50711,-77.67787,80.8,311
47,2026-06-07T23:00,42.50711,-77.67787,88.1,308
0,2026-06-06T00:00,42.508327,-71.99277,93.1,292
1,2026-06-06T01:00,42.508327,-71.99277,99.2,291
2,2026-06-06T02:00,42.508327,-71.99277,91.6,292
3,2026-06-06T03:00,42.508327,-71.99277,83.1,288
4,2026-06-06T04:00,42.508327,-71.99277,81.5,284
5,2026-06-06T05:00,42.508327,-71.99277,81.9,281
6,2026-06-06T06:00,42.508327,-71.99277,76.7,280
7,2026-06-06T07:00,42.508327,-71.99277,76.5,279
8,2026-06-06T08:00,42.508327,-71.99277,75.6,271
9,2026-06-06T09:00,42.508327,-71.99277,84.1,272
10,2026-06-06T10:00,42.508327,-71.99277,86.4,272
11,2026-06-06T11:00,42.508327,-71.99277,81.6,269
12,2026-06-06T12:00,42.508327,-71.99277,74.0,262
13,2026-06-06T13:00,42.508327,-71.99277,76.5,256
14,2026-06-06T14:00,42.508327,-71.99277,76.3,254
15,2026-06-06T15:00,42.508327,-71.99277,72.6,248
16,2026-06-06T16:00,42.508327,-71.99277,72.5,241
17,2026-06-06T17:00,42.508327,-71.99277,80.2,231
18,2026-06-06T18:00,42.508327,-71.99277,77.0,233
19,2026-06-06T19:00,42.508327,-71.99277,74.7,225
20,2026-06-06T20:00,42.508327,-71.99277,82.3,223
21,2026-06-06T21:00,42.508327,-71.99277,91.0,229
22,2026-06-06T22:00,42.508327,-71.99277,82.0,252
23,2026-06-06T23:00,42.508327,-71.99277,93.0,246
24,2026-06-07T00:00,42.508327,-71.99277,83.7,243
25,2026-06-07T01:00,42.508327,-71.99277,71.9,242
26,2026-06-07T02:00,42.508327,-71.99277,87.4,224
27,2026-06-07T03:00,42.508327,-71.99277,93.1,218
28,2026-06-07T04:00,42.508327,-71.99277,99.9,209
29,2026-06-07T05:00,42.508327,-71.99277,108.5,205
30,2026-06-07T06:00,42.508327,-71.99277,99.3,207
31,2026-06-07T07:00,42.508327,-71.99277,91.2,215
32,2026-06-07T08:00,42.508327,-71.99277,75.2,231
33,2026-06-07T09:00,42.508327,-71.99277,63.4,241
34,2026-06-07T10:00,42.508327,-71.99277,58.4,251
35,2026-06-07T11:00,42.508327,-71.99277,58.8,258
36,2026-06-07T12:00,42.508327,-71.99277,62.4,271
37,2026-06-07T13:00,42.508327,-71.99277,65.7,279
38,2026-06-07T14:00,42.508327,-71.99277,65.2,276
39,2026-06-07T15:00,42.508327,-71.99277,58.8,270
40,2026-06-07T16:00,42.508327,-71.99277,58.8,271
41,2026-06-07T17:00,42.508327,-71.99277,62.7,275
42,2026-06-07T18:00,42.508327,-71.99277,58.9,266
43,2026-06-07T19:00,42.508327,-71.99277,49.2,257
44,2026-06-07T20:00,42.508327,-71.99277,31.5,252
45,2026-06-07T21:00,42.508327,-71.99277,8.5,262
46,2026-06-07T22:00,42.508327,-71.99277,19.3,7
47,2026-06-07T23:00,42.508327,-71.99277,36.1,356
0,2026-06-06T00:00,42.506496,-66.32319,96.9,292
1,2026-06-06T01:00,42.506496,-66.32319,94.0,298
2,2026-06-06T02:00,42.506496,-66.32319,93.0,294
3,2026-06-06T03:00,42.506496,-66.32319,94.0,298
4,2026-06-06T04:00,42.506496,-66.32319,99.5,304
5,2026-06-06T05:00,42.506496,-66.32319,90.2,299
6,2026-06-06T06:00,42.506496,-66.32319,92.6,289
7,2026-06-06T07:00,42.506496,-66.32319,93.0,287
8,2026-06-06T08:00,42.506496,-66.32319,92.5,293
9,2026-06-06T09:00,42.506496,-66.32319,92.5,293
10,2026-06-06T10:00,42.506496,-66.32319,91.2,291
11,2026-06-06T11:00,42.506496,-66.32319,89.2,290
12,2026-06-06T12:00,42.506496,-66.32319,83.9,287
13,2026-06-06T13:00,42.506496,-66.32319,78.4,281
14,2026-06-06T14:00,42.506496,-66.32319,80.8,276
15,2026-06-06T15:00,42.506496,-66.32319,81.9,275
16,2026-06-06T16:00,42.506496,-66.32319,78.1,274
17,2026-06-06T17:00,42.506496,-66.32319,82.8,272
18,2026-06-06T18:00,42.506496,-66.32319,84.0,268
19,2026-06-06T19:00,42.506496,-66.32319,79.8,263
20,2026-06-06T20:00,42.506496,-66.32319,77.7,257
21,2026-06-06T21:00,42.506496,-66.32319,75.6,250
22,2026-06-06T22:00,42.506496,-66.32319,73.0,243
23,2026-06-06T23:00,42.506496,-66.32319,71.9,237
24,2026-06-07T00:00,42.506496,-66.32319,66.9,237
25,2026-06-07T01:00,42.506496,-66.32319,66.7,232
26,2026-06-07T02:00,42.506496,-66.32319,68.2,236
27,2026-06-07T03:00,42.506496,-66.32319,70.8,231
28,2026-06-07T04:00,42.506496,-66.32319,63.3,243
29,2026-06-07T05:00,42.506496,-66.32319,61.2,242
30,2026-06-07T06:00,42.506496,-66.32319,64.8,231
31,2026-06-07T07:00,42.506496,-66.32319,73.2,229
32,2026-06-07T08:00,42.506496,-66.32319,78.9,213
33,2026-06-07T09:00,42.506496,-66.32319,76.8,205
34,2026-06-07T10:00,42.506496,-66.32319,80.1,210
35,2026-06-07T11:00,42.506496,-66.32319,75.6,200
36,2026-06-07T12:00,42.506496,-66.32319,72.0,204
37,2026-06-07T13:00,42.506496,-66.32319,68.7,199
38,2026-06-07T14:00,42.506496,-66.32319,81.8,194
39,2026-06-07T15:00,42.506496,-66.32319,94.4,192
40,2026-06-07T16:00,42.506496,-66.32319,85.8,198
41,2026-06-07T17:00,42.506496,-66.32319,76.7,207
42,2026-06-07T18:00,42.506496,-66.32319,70.3,217
43,2026-06-07T19:00,42.506496,-66.32319,65.4,227
44,2026-06-07T20:00,42.506496,-66.32319,62.6,234
45,2026-06-07T21:00,42.506496,-66.32319,58.0,240
46,2026-06-07T22:00,42.506496,-66.32319,58.7,239
47,2026-06-07T23:00,42.506496,-66.32319,58.6,235
0,2026-06-06T00:00,42.495605,-60.617645,69.8,297
1,2026-06-06T01:00,42.495605,-60.617645,66.0,295
2,2026-06-06T02:00,42.495605,-60.617645,65.5,296
3,2026-06-06T03:00,42.495605,-60.617645,63.4,299
4,2026-06-06T04:00,42.495605,-60.617645,67.0,306
5,2026-06-06T05:00,42.495605,-60.617645,69.4,300
6,2026-06-06T06:00,42.495605,-60.617645,70.6,291
7,2026-06-06T07:00,42.495605,-60.617645,73.6,298
8,2026-06-06T08:00,42.495605,-60.617645,89.1,317
9,2026-06-06T09:00,42.495605,-60.617645,106.8,322
10,2026-06-06T10:00,42.495605,-60.617645,104.5,313
11,2026-06-06T11:00,42.495605,-60.617645,99.0,309
12,2026-06-06T12:00,42.495605,-60.617645,94.3,312
13,2026-06-06T13:00,42.495605,-60.617645,95.9,314
14,2026-06-06T14:00,42.495605,-60.617645,98.5,317
15,2026-06-06T15:00,42.495605,-60.617645,100.1,315
16,2026-06-06T16:00,42.495605,-60.617645,97.0,311
17,2026-06-06T17:00,42.495605,-60.617645,90.0,313
18,2026-06-06T18:00,42.495605,-60.617645,84.3,306
19,2026-06-06T19:00,42.495605,-60.617645,81.7,300
20,2026-06-06T20:00,42.495605,-60.617645,83.6,302
21,2026-06-06T21:00,42.495605,-60.617645,77.3,306
22,2026-06-06T22:00,42.495605,-60.617645,69.2,304
23,2026-06-06T23:00,42.495605,-60.617645,66.6,296
24,2026-06-07T00:00,42.495605,-60.617645,76.0,291
25,2026-06-07T01:00,42.495605,-60.617645,77.4,289
26,2026-06-07T02:00,42.495605,-60.617645,69.9,286
27,2026-06-07T03:00,42.495605,-60.617645,73.0,279
28,2026-06-07T04:00,42.495605,-60.617645,72.2,274
29,2026-06-07T05:00,42.495605,-60.617645,69.9,265
30,2026-06-07T06:00,42.495605,-60.617645,68.7,254
31,2026-06-07T07:00,42.495605,-60.617645,73.6,251
32,2026-06-07T08:00,42.495605,-60.617645,71.5,247
33,2026-06-07T09:00,42.495605,-60.617645,67.2,251
34,2026-06-07T10:00,42.495605,-60.617645,66.1,254
35,2026-06-07T11:00,42.495605,-60.617645,68.0,249
36,2026-06-07T12:00,42.495605,-60.617645,66.6,244
37,2026-06-07T13:00,42.495605,-60.617645,67.2,235
38,2026-06-07T14:00,42.495605,-60.617645,76.1,232
39,2026-06-07T15:00,42.495605,-60.617645,91.2,235
40,2026-06-07T16:00,42.495605,-60.617645,91.9,234
41,2026-06-07T17:00,42.495605,-60.617645,94.3,228
42,2026-06-07T18:00,42.495605,-60.617645,97.7,227
43,2026-06-07T19:00,42.495605,-60.617645,100.2,227
44,2026-06-07T20:00,42.495605,-60.617645,104.5,228
45,2026-06-07T21:00,42.495605,-60.617645,94.8,232
46,2026-06-07T22:00,42.495605,-60.617645,84.5,231
47,2026-06-07T23:00,42.495605,-60.617645,96.8,223
0,2026-06-06T00:00,42.495605,-55.058807,114.3,243
1,2026-06-06T01:00,42.495605,-55.058807,94.5,244
2,2026-06-06T02:00,42.495605,-55.058807,83.8,246
3,2026-06-06T03:00,42.495605,-55.058807,84.0,248
4,2026-06-06T04:00,42.495605,-55.058807,84.0,248
5,2026-06-06T05:00,42.495605,-55.058807,86.2,249
6,2026-06-06T06:00,42.495605,-55.058807,83.8,257
7,2026-06-06T07:00,42.495605,-55.058807,76.4,262
8,2026-06-06T08:00,42.495605,-55.058807,75.0,263
9,2026-06-06T09:00,42.495605,-55.058807,75.0,263
10,2026-06-06T10:00,42.495605,-55.058807,81.0,263
11,2026-06-06T11:00,42.495605,-55.058807,85.7,264
12,2026-06-06T12:00,42.495605,-55.058807,91.0,262
13,2026-06-06T13:00,42.495605,-55.058807,84.1,267
14,2026-06-06T14:00,42.495605,-55.058807,73.4,281
15,2026-06-06T15:00,42.495605,-55.058807,70.2,287
16,2026-06-06T16:00,42.495605,-55.058807,71.0,286
17,2026-06-06T17:00,42.495605,-55.058807,75.2,290
18,2026-06-06T18:00,42.495605,-55.058807,75.7,295
19,2026-06-06T19:00,42.495605,-55.058807,74.7,300
20,2026-06-06T20:00,42.495605,-55.058807,76.9,304
21,2026-06-06T21:00,42.495605,-55.058807,78.7,308
22,2026-06-06T22:00,42.495605,-55.058807,85.0,312
23,2026-06-06T23:00,42.495605,-55.058807,84.9,313
24,2026-06-07T00:00,42.495605,-55.058807,76.1,308
25,2026-06-07T01:00,42.495605,-55.058807,76.6,305
26,2026-06-07T02:00,42.495605,-55.058807,75.2,309
27,2026-06-07T03:00,42.495605,-55.058807,73.9,302
28,2026-06-07T04:00,42.495605,-55.058807,71.4,297
29,2026-06-07T05:00,42.495605,-55.058807,66.2,292
30,2026-06-07T06:00,42.495605,-55.058807,61.1,290
31,2026-06-07T07:00,42.495605,-55.058807,56.5,282
32,2026-06-07T08:00,42.495605,-55.058807,57.7,274
33,2026-06-07T09:00,42.495605,-55.058807,62.4,272
34,2026-06-07T10:00,42.495605,-55.058807,61.2,272
35,2026-06-07T11:00,42.495605,-55.058807,64.9,267
36,2026-06-07T12:00,42.495605,-55.058807,64.3,261
37,2026-06-07T13:00,42.495605,-55.058807,70.6,249
38,2026-06-07T14:00,42.495605,-55.058807,76.8,245
39,2026-06-07T15:00,42.495605,-55.058807,81.6,244
40,2026-06-07T16:00,42.495605,-55.058807,83.2,243
41,2026-06-07T17:00,42.495605,-55.058807,81.1,245
42,2026-06-07T18:00,42.495605,-55.058807,79.4,243
43,2026-06-07T19:00,42.495605,-55.058807,80.0,242
44,2026-06-07T20:00,42.495605,-55.058807,81.6,242
45,2026-06-07T21:00,42.495605,-55.058807,79.4,243
46,2026-06-07T22:00,42.495605,-55.058807,74.7,246
47,2026-06-07T23:00,42.495605,-55.058807,77.8,243
0,2026-06-06T00:00,46.85413,-139.95145,123.1,316
1,2026-06-06T01:00,46.85413,-139.95145,117.4,319
2,2026-06-06T02:00,46.85413,-139.95145,127.3,322
3,2026-06-06T03:00,46.85413,-139.95145,139.7,323
4,2026-06-06T04:00,46.85413,-139.95145,134.9,321
5,2026-06-06T05:00,46.85413,-139.95145,123.4,319
6,2026-06-06T06:00,46.85413,-139.95145,118.9,317
7,2026-06-06T07:00,46.85413,-139.95145,113.0,318
8,2026-06-06T08:00,46.85413,-139.95145,111.4,319
9,2026-06-06T09:00,46.85413,-139.95145,124.8,322
10,2026-06-06T10:00,46.85413,-139.95145,149.4,326
11,2026-06-06T11:00,46.85413,-139.95145,150.7,323
12,2026-06-06T12:00,46.85413,-139.95145,141.8,317
13,2026-06-06T13:00,46.85413,-139.95145,135.1,312
14,2026-06-06T14:00,46.85413,-139.95145,129.4,307
15,2026-06-06T15:00,46.85413,-139.95145,128.5,303
16,2026-06-06T16:00,46.85413,-139.95145,128.3,298
17,2026-06-06T17:00,46.85413,-139.95145,122.7,301
18,2026-06-06T18:00,46.85413,-139.95145,126.2,302
19,2026-06-06T19:00,46.85413,-139.95145,143.3,295
20,2026-06-06T20:00,46.85413,-139.95145,146.9,293
21,2026-06-06T21:00,46.85413,-139.95145,144.6,289
22,2026-06-06T22:00,46.85413,-139.95145,139.8,286
23,2026-06-06T23:00,46.85413,-139.95145,129.8,284
24,2026-06-07T00:00,46.85413,-139.95145,125.1,279
25,2026-06-07T01:00,46.85413,-139.95145,126.0,271
26,2026-06-07T02:00,46.85413,-139.95145,136.2,276
27,2026-06-07T03:00,46.85413,-139.95145,161.1,278
28,2026-06-07T04:00,46.85413,-139.95145,186.9,276
29,2026-06-07T05:00,46.85413,-139.95145,202.0,274
30,2026-06-07T06:00,46.85413,-139.95145,207.2,275
31,2026-06-07T07:00,46.85413,-139.95145,223.7,277
32,2026-06-07T08:00,46.85413,-139.95145,236.4,283
33,2026-06-07T09:00,46.85413,-139.95145,246.7,289
34,2026-06-07T10:00,46.85413,-139.95145,271.9,292
35,2026-06-07T11:00,46.85413,-139.95145,261.9,290
36,2026-06-07T12:00,46.85413,-139.95145,243.4,290
37,2026-06-07T13:00,46.85413,-139.95145,233.0,289
38,2026-06-07T14:00,46.85413,-139.95145,236.8,288
39,2026-06-07T15:00,46.85413,-139.95145,224.7,287
40,2026-06-07T16:00,46.85413,-139.95145,214.0,285
41,2026-06-07T17:00,46.85413,-139.95145,207.8,284
42,2026-06-07T18:00,46.85413,-139.95145,216.2,284
43,2026-06-07T19:00,46.85413,-139.95145,224.0,286
44,2026-06-07T20:00,46.85413,-139.95145,227.7,287
45,2026-06-07T21:00,46.85413,-139.95145,214.9,290
